video_id,query_label,query,search_rank,title,description,channel_title,channel_id,upload_date,timestamp,duration_seconds,views,likes,comments,webpage_url,availability,live_status,language,tags,categories,thumbnail_url,collected_at_utc,collector
Yb01Qi5FbtE,general_english,Peking Opera,11,Peking Opera 《execute ChenShimei》 Tom and Jerry meme Provenance  Ching Chen Hanji  京剧《铡美案》,"During the Northern Song Dynasty, Chen Shimei entered the capital to take the exam, and was the number one champion, and was selected as emperor's son-in-law. His hometown has been drought year after year, his parents died, his wife Qin Xianglian and her children went to Beijing to find her husband, but broke into the palace and was expelled. Prime Minister Wang Yanling sympathized with her and tried to make Qin Xianglian play at the banquet dressed as a singer on Chen Shimei's birthday to help them reconcile, but failed. Wang Yanling sent Qin Xianglian a fan as a token and told her to go to Kaifeng Mansion to find Bao Zheng to sue (Bao Zheng was a famous, powerful and upright official in ancient China). Chen Shimei sent a private arm to Han Qi to hunt down. Han Qi let Qin Xianglian and her son go because he sympathized with them, but committed suicide because he failed to complete the task. Qin Xianglian fled and went to Bao Zheng's official office to accuse Chen Shimei of ""killing his wife and child."" Bao Zheng summoned Chen Shimei to Kaifeng Mansion to persuade them to reconcile, but Chen Shimei did not cooperate. Bao Zheng asked Qin Xianglian and Chen Shimei to confront each other. Chen Shimei relied on his noble status to argue with strong words; Bao Zheng was angry and prepared to execute Chen Shimei. The princess and queen mother rushed to stop the execution. In order to maintain the justice of the law, Bao Zheng continued to execute his sentence and executed Chen Shimei.
This video tells one of the stories above, what happened after Qin Xianglian arrived at Bao Zheng’s official office",Beijing Volunteer First Aider,UCUUyN3KoguVGbr0VO_lY3YA,20151122,1448196469,3197,314083,7007.0,871.0,https://www.youtube.com/watch?v=Yb01Qi5FbtE,public,not_live,,Peking Opera (Opera Genre)|铡美案|京剧|孟广禄|Chen Shimei,Autos & Vehicles,https://i.ytimg.com/vi/Yb01Qi5FbtE/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
zV_nAoSvzUU,general_english,Peking Opera,12,Mei Lanfang: How Peking Opera Shook The World | Century Masters,"Subscribe and click the bell icon to get more arts content every week:
youtube.com/c/PerspectiveArts

In China, the 20th Century was marked by dramatic social and political changes. It saw the end of the Qing Dynasty, the emergence of regional warlord governments, a Japanese military occupation, the Chinese Civil War and the founding of the People’s Republic of China. It was equally eventful in the fields of music, painting, drama and literature. Behind this transformation was a group of remarkable individuals, men who persevered despite national and personal tragedies. A new ten-part documentary series explores their contributions and legacies. 

Perspective is YouTube's home for the arts. Come here to get your fill of great music, theatre, art and much, much more!

From ""Century Masters""

Content licensed from Espresso to Little Dot Studios.

Any queries, please contact us at: 
perspective@littledotstudios.com

#PekinOpera #ChineseArts #ArtDocumentary",Perspective,UCN8V_pO0xOFKLL4XG1tshnw,20210303,1614798012,3023,69580,1775.0,70.0,https://www.youtube.com/watch?v=zV_nAoSvzUU,public,not_live,en,Asian Art Documentary|Asian Performance Art|Cheng Feng Poem|Chinese Artistry|Chinese Cultural Revolution Impact|Chinese Performance Art|Chinese Theater History|Chinese Theatrical Traditions|Evolution of Chinese Theater|Mei Lanfang Achievements|Mei Lanfang Contributions|Mei Lanfang Documentary|Mei Lanfang Film|Mei Lanfang Heritage|Mei Lanfang Legacy|Meihua Shan Characters|Peking Opera Culture|Peking Opera Culture Explained|Peking Opera Techniques,People & Blogs,https://i.ytimg.com/vi/zV_nAoSvzUU/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
1i05UY0Fcn0,general_english,Peking Opera,13,"Chinese Opera English Subtitles:《The Eight Immortals Cross the Sea》Peking Opera, 京剧: 八仙过海","Hi everyone!
Please excuse my amateur translation, feel free to make any corrections in the comments! Many expressions and phrases are untranslatable, I recommend looking at the original Chinese if you have the time: www.bilibili.com/video/BV15W411T7S7/?spm_id_from=333.337.search-card.all.click
I don't claim any credit of this work aside from the translations.

The Eight Immortals Cross the Sea is the most well-known story of the legendary Eight Immortals. It is a one-act martial opera that 

Cultural Note:

The Eight Immortals are a group of xian/仙 (immortals) representing longevity and prosperity originating from Daoist mythology. Each immortal has their own stories and legends associated with them. They were all once human but through cultivation they ascended into the heavens and attained immortal status. They live on a Mount Penglai (蓬莱仙山), a mystical mountain in the Bohai Sea. Each immortal has a fabao/法宝 (Divine Treasure) which they can channel their powers through. The Eight Immortals are:

Iron-Crutch Li 铁拐李
Iron-Crutch Li or Li Tieguai is often portrayed as a crippled beggar. He has an iron crutch and carries on his back a gourd full of medicine that can heal the sick.

Han Zhongli 汉钟离
Han Zhongli also known as Zhongli of Han or Zhongli Quan was a Han Dynasty general before ascension. His banana leaf fan can perform miracles and disasters with a single bat.

Zhang Guolao 张果老
Zhang Guo, better known as Zhang guolao/Elder Zhang Guo was a Taoist master as a human, proficient in the Taoist arts. He rides his donkey backwards and holds a fish drum.

Lü Dongbin 吕洞宾
Seen as the leader of the group, Lü Dongbin was a legendary scholar. He was also a poet. He carries a sword and loves alcohol.

He Xiangu 何仙姑
He Xiangu or Celestial Maiden He is the only female immortal of the group. As a human, could see visions of good and bad omens, even catching the attention of Emperors. She carries a lotus flower which can heal, awaken and aid in cultivation.

Lan Caihe 蓝采和
Sometimes depicted as a man, woman or something in-between, Lan Caihe was a beggar and street performer. He carries a magical flower basket.


Han Xiangzi 韩湘子
Han Xiangzi, a musician, composer and poet descended from famous Tang dynasty scholar Han Yu. He has a magical jade flute.

Cao Guojiu 曹国舅
Cao Guojiu or Imperial Brother-in-law Cao is often depicted wearing official's robes. He was a high ranking position in the imperial court. He carries his clappers and jade tablet.


I hope you enjoy~


Translator's Notes:

3:22 The Banquet of Immortal Peaches is a feast hosted by the Queen Mother of the West on her birthday. Gods and Immortals feast on the peaches of immortality that grow in the Queen Mother's palace garden.

4:10 The Queen Mother of the West (西王母/Xi Wangmu) is an ancient deity associated with death and immortality among many things. She is also the Jade Emperor's wife.

6:00 The Lingzhi is a type of mushroom seen as associated with the spiritual and divine.

9:16 This is referring to the story of Lü Dongbin got drunk (surprise, surprise) three times at Yueyang Tower. There's more to the story which you can try find online.

24:30 A classification of Taoist immortals–upper cave, middle cave and lower cave. Many famous historical and legendary cultivators were thought to attain ascension whilst cultivating in a cave, so maybe that's where this term comes from.

26:10 The Barefoot Immortal is a Daoist deity.

26:42 Reference to the famous Chinese love story of the Cowherd and the Weaver Girl.


#chineseopera #beijingopera #pekingopera #englishsubs #engsub #京剧 #戏曲 #八仙过海",Clover,UCW5ObKdSnhrbYESlkSMGGfQ,20250202,1738530564,3300,2221,65.0,4.0,https://www.youtube.com/watch?v=1i05UY0Fcn0,public,not_live,,chinese opera|#chineseopera|Chinese opera|chineseopera|engsub|eng sub|english subtitle|八仙过海|戏曲|京剧,Entertainment,https://i.ytimg.com/vi/1i05UY0Fcn0/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
Qyeg1bWkYEg,general_english,Peking Opera,14,Peking Opera “Mu Guiying Takes Command” | CCTV English,"【Subscribe to CCTV English YouTube Channel】: http://goo.gl/CpzC0H 

More CCTV Shows in HD

Chinese Arts and Crafts:https://goo.gl/Mc3VoM 
Tibet Short Documentaries:https://goo.gl/V2LYmn 
My Life My China:https://goo.gl/iHoHk7 
Meet the Diplomats:https://goo.gl/JpbwuZ 
Looking China:https://goo.gl/Cc8EHw 
The Forbidden City 100:https://goo.gl/5KNwQz 
Spectrum Asia:https://goo.gl/Cmh6dA 
Closer to China with R.L Kuhn:https://goo.gl/vJUl3S 
Travelogue:https://goo.gl/WqoDcw 
My China:https://goo.gl/5YrQe2 
Crossover:https://goo.gl/R1I0Td 
Dialogue:https://goo.gl/FUYheE 
The Heat:https://goo.gl/ApY141 
Full Frame:https://goo.gl/9KNIzU 
CCTV News by CCTV America:https://goo.gl/OdSvau 
The Great Challenge:https://goo.gl/sKqqoT 

【Subscribe to CCTV English YouTube Channel】:http://goo.gl/CpzC0H 

Follow and Like us on 

Facebook:https://www.facebook.com/cctvcom 
Twitter:https://twitter.com/CCTV 
Instagram:http://instagram.com/cctv 

Subscribe to more official YouTube channels

CCTV Gala:http://goo.gl/A9V00o 
CCTV 4:http://goo.gl/HcZaeZ 
CCTV:https://goo.gl/gYT8W8 
iPanda:http://goo.gl/jHLOia",Hi China,UCT8RMFbTJV5ILaVykrluOQg,20180207,1517996814,67,67896,952.0,,https://www.youtube.com/watch?v=Qyeg1bWkYEg,public,not_live,,China|Chinese|CCTV|Chinese people|Chinese show|culture|best video|music|classical music|opera|Chinese music|orchestra|concert|arts|国家大剧院,Music,https://i.ytimg.com/vi/Qyeg1bWkYEg/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
ka5z3uYctug,general_english,Peking Opera,15,What Is Peking Opera?,"Many of us have seen the bright masks and heard the music, but what is Peking opera? How did the performance art start? What do the costumes mean? What does it take to become a Peking opera star? Watch our video to find out!",China Matters,UCFjgwGAVYtThJdn2i8F8AWw,20151204,1449227737,203,237153,2401.0,71.0,https://www.youtube.com/watch?v=ka5z3uYctug,public,not_live,en,Peking Opera (Opera Genre)|china matters|What Is Peking Opera|Peking Opera|Beijing Opera|Peking Opera History|Peking Opera Costumes|China|Peking Opera Professional|chinese opera|chinese peking opera|opera beijing|chinese opera costumes|chinese opera masks|opera peking,Entertainment,https://i.ytimg.com/vi/ka5z3uYctug/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
YLOHslHNfj8,general_english,Peking Opera,16,Peking Opera |CCTV English,"The Peking Opera mix brought together familiar opera excerpts, which were performed by famous artists in China. After the Jilin Singing & Dancing Troupe opening the program with a wonderful performance, the Peking Opera artists brought ""Mu Guiying Takes Command,"" ""The Jewelry Purse,"" ""Hongniang,"" ""Yang's Heroine"" and others, which were inspired by ancient Chinese stories and characters. 

The 2021 Lantern Festival Gala kicked off at 8:16 p.m. Friday to mark the end of the 15-day Spring Festival, bringing an immersive festive experience for the audience onsite and behind the screens.",Hi China,UCT8RMFbTJV5ILaVykrluOQg,20210303,1614747605,492,165010,3715.0,,https://www.youtube.com/watch?v=YLOHslHNfj8,public,not_live,en,CCTV|Lantern Festival Gala|China,Entertainment,https://i.ytimg.com/vi/YLOHslHNfj8/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
hkEK-KFIUl4,general_english,Peking Opera,17,【京剧】苏三起解（女起解） Peking Opera -- Susan left Hongtong county,"京剧苏三起解 -  古典美女 
Peking Opera -- Susan left Hongtong county -- Chinese Beauty

【中文】苏三离了洪桐县，将身来在大街前。 
未曾开言我心内惨，过往地君子听我言。 
哪一位去往南京转，与我那三郎把信传。 
就说苏三把命断，来生变犬马我当报还。
【ENGLISH】Susan left Hongtong county.
She is coming to the street,  miserable inside before she speaks !
"" Listen to me，gentlemen! 
He who is going to Nanking please give my lover this message 
that susan is dead, in the next life she will repay his kindness.""
【日本語】苏の三は洪桐の県を离れて、身は大通りの前で来ます。 
口を开いていない私の心はとても痛ましくて、つきあいは君子は私を闻いて言います。
 どちらは行って南京へ回転して、私とあの三の男は伝わることを信じることを。 
たとえ江苏の三つの运命ですとしても切れて、変事が起こる犬马は私はまた申し込みにきます!",飛鳥昭羽,UCK9GvNSA5LZ1UrB-wqPWXLw,20090902,1251869546,65,401856,1844.0,174.0,https://www.youtube.com/watch?v=hkEK-KFIUl4,public,not_live,th,京剧|苏三起解|peking|opera|Susan,Music,https://i.ytimg.com/vi/hkEK-KFIUl4/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AG-AoAChgKKAgwIABABGE0gVihlMA8=&rs=AOn4CLA6nALvbIlHZaRIxzGjCmtkjORQJw,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
76Ojw_xVRLw,general_english,Peking Opera,18,Spring Festival Gala 2019: Chinese traditional operas,"Traditional operas, such as the Peking Opera, Huangmei Opera and Shaoxing Opera, are always indispensable part of the Spring Festival Gala. This year’s Spring Festival Gala began broadcasting live at 8:00 p.m. from China Media Group’s headquarters in Beijing.

Subscribe to us on YouTube: https://goo.gl/lP12gA

Download our APP on Apple Store (iOS): https://itunes.apple.com/us/app/cctvnews-app/id922456579?l=zh&ls=1&mt=8

Download our APP on Google Play (Android): https://play.google.com/store/apps/details?id=com.imib.cctv

Follow us on:

Website: https://www.cgtn.com/
Facebook: https://www.facebook.com/ChinaGlobalTVNetwork/
Instagram: https://www.instagram.com/cgtn/?hl=zh-cn
Twitter: https://twitter.com/CGTNOfficial
Pinterest: https://www.pinterest.com/CGTNOfficial/
Tumblr: http://cctvnews.tumblr.com/
Weibo: http://weibo.com/cctvnewsbeijing
Tiktok: https://m.tiktok.com/h5/share/usr/6593878228716666886.html?u_code=d1kab7mki4ai6e&utm_campaign=client_share&app=musically&utm_medium=ios&user_id=6593878228716666886&tt_from=copy&utm_source=copy
Douyin: https://www.youtube.com/redirect?q=http%3A%2F%2Fv.douyin.com%2F8QTXhV%2F&redir_token=WkBScl40kZbx7ZwJ9M7QhhTjErx8MTU0NTcyMTg3N0AxNTQ1NjM1NDc3&event=channel_description",CGTN,UCgrNz-aDmcr2uuto8_DL2jg,20190204,1549290579,471,536625,9450.0,512.0,https://www.youtube.com/watch?v=76Ojw_xVRLw,public,not_live,,CCTV|CGTN|CCTVNews|News|ChinaNews|WorldNews|Politics|PekingOpera,News & Politics,https://i.ytimg.com/vi/76Ojw_xVRLw/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
lcIHJzqE96A,general_english,Peking Opera,19,Peking Opera fight scene - The Monkey King,GO TO http://wushusport.tv FOR ALL WUSHU NEWS AND VIDEOS,Wushu Sport,UCZTwsVEcH0JpEs3MTc3FwkQ,20130527,1369677581,75,56469,633.0,32.0,https://www.youtube.com/watch?v=lcIHJzqE96A,public,not_live,,Monkey|Peking Opera (Opera Genre)|Stage Combat (Profession)|The Monkey King (Film)|wushu|fight scene|Scene|China|acrobatics|chinese opera,Entertainment,https://i.ytimg.com/vi/lcIHJzqE96A/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
oFvt4TtE95E,general_english,Peking Opera,20,【A Honey Trap】Classical Peking Opera Celebrates Chinese New Year,"Zhaoyun kills Zhouyu with the Taihou sword on the order of SunShangxiang. What an excellent show! The online broadcasting of the classic show of China National Peking Opera Company is begin.There are more different views of this show on ""Migu C"" to help you enjoy it better. Let's feel the quintessence of Chinese culture feast and enjoy the lively Spring Festival！",Nihao Peking Opera,UChd2LN1auV4Hk2AW9nkaxiQ,20230118,1674033189,213,6542,57.0,1.0,https://www.youtube.com/watch?v=oFvt4TtE95E,public,not_live,,A Honey Tra|Chines|Peking Opera,Film & Animation,https://i.ytimg.com/vi/oFvt4TtE95E/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
TDD3AnPmU7o,general_alternative,Beijing Opera,1,Enjoying the classic Peking Opera 'Drunken Concubine' at Mid Autumn Festival,"The Mid-Autumn Festival falls on October 1 this year, marking one of the most important and poetic Chinese festivals. People across the country reunite with family and friends, and enjoy the charm of moon together. 

Some people will choose to watch Peking Opera during the festivities, classic opera ""Drunken Concubine"" is one of the most widely circulated ones. It is also a must-see Chinese opera for die-hard opera fans around the world.

For  more:
https://www.cgtn.com/video

Subscribe to us on YouTube: https://goo.gl/lP12gA
Download our APP on Apple Store (iOS): https://itunes.apple.com/us/app/cctvnews-app/id922456579?l=zh&ls=1&mt=8
Download our APP on Google Play (Android): https://play.google.com/store/apps/details?id=com.imib.cctv",CGTN,UCgrNz-aDmcr2uuto8_DL2jg,20201002,1601641267,158,1779286,48835.0,2400.0,https://www.youtube.com/watch?v=TDD3AnPmU7o,public,not_live,,CGTN|News|pekingopera|beijing|china|performance|opera,News & Politics,https://i.ytimg.com/vi/TDD3AnPmU7o/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
KEdG8FFTx_k,general_alternative,Beijing Opera,2,"Excerpt from Peking Opera ""Ode to the Pear Blossom""","""Pear blossoms bloom, spring brings rain, pear blossoms fall, spring falls into mud""
Ode to the pear blossoms,tells the love story between emperor Li of tang Dynasty and his consort Yang. Expressing the emperor's ardent love to his consort, still enviable even today.",Visit Yunnan,UCRtMyJ_il-t9iU6TKtIu9oA,20240118,1705572020,290,7510,229.0,5.0,https://www.youtube.com/watch?v=KEdG8FFTx_k,public,not_live,,,Travel & Events,https://i.ytimg.com/vi/KEdG8FFTx_k/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
CfnGuqBsXjA,general_alternative,Beijing Opera,3,"Peking Opera:《The Drunken Concubine》京剧: 贵妃醉酒, [Chinese Opera English Subtitles]","Hi everyone!
Please excuse my amateur translation, feel free to make any corrections in the comments! Many expressions and phrases are untranslatable, I recommend looking at the original Chinese if you have the time: www.bilibili.com/video/BV1HG4y1Z7A6/?spm_id_from=333.337.search-card.all.click
I don't claim any credit of this work aside from the translations.

The most well-known work of the famous opera master Mei Lanfang, The Drunken Concubine is more of a one-person performance than an opera that follows a long plot. It is a one-act opera that explores themes of the fragility of life, power and sorrow, and requires high skill from the performer. 

This opera is about Concubine Yang, a real person who was one of the Four Ancient Beauties of China. en.wikipedia.org/wiki/Four_Beauties

I hope you enjoy~


Cultural notes:

Chang'e is the chinese goddess of the moon who is accompanies by the jade rabbit. They live in the Guanghan palace on the moon.

#chineseopera #pekingopera #englishsubs #engsub #drunkenconcubine #meilanfang #京剧 #戏曲 #梅兰芳 #贵妃醉酒",Clover,UCW5ObKdSnhrbYESlkSMGGfQ,20240704,1720085728,4541,53044,1710.0,72.0,https://www.youtube.com/watch?v=CfnGuqBsXjA,public,not_live,,chineseopera|pekingopera|#chineseopera|#pekingopera|chinese opera|peking opera|engsub|eng sub|京剧|戏曲|贵妃醉酒|The Drunken Concubine,Entertainment,https://i.ytimg.com/vi/CfnGuqBsXjA/sddefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
Kqim7q05ZdI,general_alternative,Beijing Opera,4,京剧《白蛇传》梅兰芳京剧团-水斗 [Lady White Snake] Beijing Opera in Vancouver 2017,"京剧《白蛇传》北京梅兰芳京剧团-水斗武戏 。'Legend of Lady White Snake - Water Fight' Mei Lanfang Beijing Opera Troupe 北京梅兰芳京剧团加拿大温哥华 Vancouver 2017上演传统大戏 开启“一带一路” 京剧之旅。《白蛇传》李宏图扮演许仙、郭玮扮演白素贞、陈宇扮演小青、韩胜存扮演法海。

北京京剧院梅兰芳京剧团，是中国唯一以艺术家个人名字命名的国家级表演艺术团体，创建于20世纪20年代。京剧艺术大师梅兰芳先生代表作有《貴妃醉酒》《太真外傳》《穆桂英掛帥》《宇宙锋》等。

本次出访同行也有朱强、陈俊杰、郭伟、黄彦忠、窦晓璇、黄柏雪、周恩旭、曹阳阳、张青松、王岳凌、王雪清等。其他场景包括游湖、结亲、说许、酒变、盗草、水斗、观潮、索夫、逃山。北京京剧院派出70人强大的演出阵容，包括多位国家一级演员经常在CCTV-11戏曲频道《CCTV空中剧院》中演出。

除《白蛇传》之外，其他日期和场地的表演包括《霸王别姬》Farewell My Concubine、《秋江》、《大闹天宫》Havoc in Heaven、《吕布与貂婵》Lu Bu and Diao Chan、《赵氏孤儿》、《三岔口》San Cha Kou、《小宴》，于2017年12月22日-28日分别在温哥华女王剧院 、莫尔森加拿大剧院、拜尔剧场举行5场演出；于2018年1月3日在Royal 维多利亚皇家剧院进行1场演出。希望加拿大观众能体现京剧艺术的魅力，从而更好地推广中国传统文化。

The Mei Lanfang Beijing Opera Troupe came to Vancouver for a Canadian tour at the Queen Elizabeth Theatre on December 22 and 23 for two evening performances of 'The Legend of Lady White Snake'. Featured in this video is 'Broken Bridge'. There is also be a 2PM matinee show of selected scenes from Beijing operas such as 'Farewell My Concubine', 'Havoc in Heaven' from the Money King etc. on December 23 at the Queen Elizabeth Theatre.

此次出演由梅兰芳京剧团团长李宏图带队，他是著名京剧叶派小生，国家一级演员，梅花奖获得者，文化部优秀专家，亚洲最杰出艺人终身成就奖获得者。艺术总监叶少兰先生，系著名“叶派”京剧表演艺术家，首届梅花奖获得者；1986年被美国授予富布赖特国际学者；1999年6月获美国美华艺术中心授予的终生成就奖。著名京剧表演艺术家叶少兰说：“中国的京剧艺术在世界戏剧舞台中具有独特地位和无可比拟的文化价值，要在不断发展的过程中坚守民族文化特色。此次出演将让海外观众能够更深入、更全面的了解京剧文化。”

京剧这一“人类非物质文化遗产”，被称为中国的国粹和东方艺术的瑰宝。今年恰逢加拿大建国150周年，北京京剧院与中意博联（北京）国际文化传播有限公司、天涯星灿文化发展中心合作，是“一带一路，京剧之旅”五年计划的一个美好开始。以传播中国优秀传统艺术来实现文明交流、文明互鉴、文明共存的理想。

京剧传统名剧《白蛇传》人蛇相恋的千古奇谈，追寻真爱的动人传说。修行千年的蛇精白素贞，下凡与青年许仙相恋成婚。在高僧法海的阻扰下，白素贞始终不渝，坚守和许仙的爱情，最终修得善果。

Video by Ray Van Eng
++++++++++++++++++++++
Ray Van Eng 雷云影 is an accomplished media professional, award-winning screenwriter and movie producer. His work has been part of the Hava Nagila Exhibit at the Museum of Jewish Heritage – A Living Memorial to the Holocaust in Manhattan in New York, NY from Sep 2012 to May 2013.
++++++++++++++++++++++++++++++++++++++",Ray Van Eng,UColb5CMwImOKj4-Dm0MJfhA,20171224,1514093533,712,218634,2864.0,74.0,https://www.youtube.com/watch?v=Kqim7q05ZdI,public,not_live,,《白蛇传》|梅兰芳京剧团|水斗|Legend of Lady White Snake|李宏图|郭玮|陈宇|韩胜存|白素贞|许仙|温哥华|加拿大|《霸王别姬》|京剧|武戏|CCTV空中剧院|CCTV-11戏曲频道|北京|梅兰芳|Mei Lanfang Beijing Opera Troupe|《貴妃醉酒》|太真外傳|穆桂英掛帥|宇宙锋,Entertainment,https://i.ytimg.com/vi/Kqim7q05ZdI/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
JKTeMtrK_lE,general_alternative,Beijing Opera,5,Beijing Opera Tune (Jing Diao),"Provided to YouTube by The Orchard Enterprises

Beijing Opera Tune (Jing Diao) · Jiangsu Song and Dance Ensemble Folk Orchestra · Gu Guanren

Homebound (Gui)

℗ 2006 China Record Corporation

Released on: 1993-01-01

Screenplay  Author: Gu Guanren

Auto-generated by YouTube.",Jiangsu Song and Dance Ensemble Folk Orchestra - Topic,UC3K0GLSa_sveemHR8xx_nXg,20150221,1424530475,173,78317,1206.0,,https://www.youtube.com/watch?v=JKTeMtrK_lE,public,not_live,,Jiangsu Song and Dance Ensemble Folk Orchestra|Gu Guanren|Homebound (Gui)|Beijing Opera Tune (Jing Diao),Music,https://i.ytimg.com/vi/JKTeMtrK_lE/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
H8Gj6u1XzdA,general_alternative,Beijing Opera,6,"Excerpt of Chen Shimei Executione Case, Borrowing the Fan",presented by China National Peking Opera Company,Nihao Peking Opera,UChd2LN1auV4Hk2AW9nkaxiQ,20211126,1637899204,201,81392,2425.0,168.0,https://www.youtube.com/watch?v=H8Gj6u1XzdA,public,not_live,en,,Entertainment,https://i.ytimg.com/vi/H8Gj6u1XzdA/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
HAo8Eyia420,general_alternative,Beijing Opera,7,Chinese - Beijing / Peking opera (京剧): Yandang Mountain (雁荡山) - complete,"The war between the rebellious peasants and the imperial army.
Meng Haigong (farmer general) – Xue Yongkang
He Tianlong (emperial general) – Lan Yumin
The plot of this play was made up, and there is neither song nor lyrics throughout. All is depicted by vivid movements, acrobatics and miming. The story is set in 589 AD. 
The name ""yandang"" comes from the lake of beautiful view on the top of the mountain, where the spreading reed, and the wild geese come and live here in autumn.
Peking Opera of Shanghai, director: Li Yuru, 1984.
PLAYLIST : Theatre and more:
https://www.youtube.com/playlist?list=PLA77B5E2507D2B7E0",betapicts,UC4Dt0gAkLdsAbTcRjq5zeNw,20180802,1533170194,1006,200541,2738.0,251.0,https://www.youtube.com/watch?v=HAo8Eyia420,public,not_live,,Peking opera|Beijing Opera|京剧|Yandang Mountain|雁荡山|Meng Haigong|He Tianlong|Peking Opera of Shanghai|1984|acrobatics|mime,Education,https://i.ytimg.com/vi/HAo8Eyia420/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
EnB0Tq6_ELQ,general_alternative,Beijing Opera,8,The Journey of Peking Opera,"The development of Peking Opera epitomizes the evolution of traditional Chinese art forms.

Based on periods of Chinese history and Chinese literature, Peking opera can give an immersive education in Chinese culture.

Over the past seven decades, the art form has evolved from entertainment for Chinese people to a cultural ambassador that has introduced the country's traditions to a global audience.

Retrace Peking opera's journey over the past seven decades with performer Hua Dan and her partner Wu Sheng.

Follow us: 
Youtube: https://www.youtube.com/ChinaCultureOrg
Facebook: https://www.facebook.com/chinacultureorg 
Twitter: https://twitter.com/Chinacultureorg
Instagram:  https://www.instagram.com/china_culture
http://en.chinaculture.org",China Culture,UCleeqn61KSWipVWWu9kJfGQ,20190927,1569568129,197,14586,100.0,3.0,https://www.youtube.com/watch?v=EnB0Tq6_ELQ,public,not_live,en,Peking Opera|Chinese culture|China Culture,News & Politics,https://i.ytimg.com/vi/EnB0Tq6_ELQ/maxresdefault.jpg,2026-07-24T07:42:43+00:00,yt-dlp public YouTube metadata extractor
